condition,routeID,hubs,nodes,routeLength,objVal,calcTime,feeder_hub,feeder_hub_count,select_feeder_hub,flow_feeder,total_feeder_distance,depot_capacities,max_capacities,avg_capacities
20000,['17_104_20000_F'],"[('17', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",19985,142.99756834900012,0.7666370868682861,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112]",27,"[(10, 17), (124, 17), (116, 32), (127, 32), (129, 32), (118, 34), (120, 34), (135, 34), (18, 36), (117, 51), (35, 52), (21, 54), (29, 54), (37, 54), (46, 54), (95, 54), (96, 54), (50, 55), (68, 55), (69, 55), (121, 55), (49, 56), (70, 56), (123, 57), (122, 58), (126, 58), (66, 72), (76, 72), (79, 72), (80, 72), (85, 72), (86, 72), (88, 72), (90, 72), (53, 73), (131, 73), (48, 74), (111, 74), (125, 74), (19, 77), (20, 77), (94, 77), (97, 77), (119, 77), (71, 91), (93, 106), (47, 108)]",290.221484356,13717.630057025997,"{17: 20.278661220000004, 32: 15.887774614000003, 34: 37.11349500400001, 36: 1.23222014, 51: 5.171391981999999, 52: 20.022103246999997, 54: 46.349340815, 55: 13.500575114999998, 56: 14.841820418, 57: 11.031620876999998, 58: 7.904561141000001, 72: 42.078629961999994, 73: 18.851075044999998, 74: 8.78110204, 77: 21.002903289000002, 91: 2.982234923000001, 106: 1.1339047060000003, 108: 2.0580698179999994}",46.349340815,16.123415797555555
21000,['17_104_20000_F'],"[('17', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",19985,142.99756834900012,0.7798850536346436,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112]",27,"[(10, 17), (124, 17), (116, 32), (127, 32), (129, 32), (118, 34), (120, 34), (135, 34), (18, 36), (117, 51), (35, 52), (21, 54), (29, 54), (37, 54), (46, 54), (95, 54), (96, 54), (50, 55), (68, 55), (69, 55), (121, 55), (49, 56), (70, 56), (123, 57), (122, 58), (126, 58), (66, 72), (76, 72), (79, 72), (80, 72), (85, 72), (86, 72), (88, 72), (90, 72), (53, 73), (131, 73), (48, 74), (111, 74), (125, 74), (19, 77), (20, 77), (94, 77), (97, 77), (119, 77), (71, 91), (93, 106), (47, 108)]",290.221484356,13717.630057025997,"{17: 20.278661220000004, 32: 15.887774614000003, 34: 37.11349500400001, 36: 1.23222014, 51: 5.171391981999999, 52: 20.022103246999997, 54: 46.349340815, 55: 13.500575114999998, 56: 14.841820418, 57: 11.031620876999998, 58: 7.904561141000001, 72: 42.078629961999994, 73: 18.851075044999998, 74: 8.78110204, 77: 21.002903289000002, 91: 2.982234923000001, 106: 1.1339047060000003, 108: 2.0580698179999994}",46.349340815,16.123415797555555
22000,['17_104_20000_F'],"[('17', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",19985,142.99756834900012,0.8828461170196533,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112]",27,"[(10, 17), (124, 17), (116, 32), (127, 32), (129, 32), (118, 34), (120, 34), (135, 34), (18, 36), (117, 51), (35, 52), (21, 54), (29, 54), (37, 54), (46, 54), (95, 54), (96, 54), (50, 55), (68, 55), (69, 55), (121, 55), (49, 56), (70, 56), (123, 57), (122, 58), (126, 58), (66, 72), (76, 72), (79, 72), (80, 72), (85, 72), (86, 72), (88, 72), (90, 72), (53, 73), (131, 73), (48, 74), (111, 74), (125, 74), (19, 77), (20, 77), (94, 77), (97, 77), (119, 77), (71, 91), (93, 106), (47, 108)]",290.221484356,13717.630057025997,"{17: 20.278661220000004, 32: 15.887774614000003, 34: 37.11349500400001, 36: 1.23222014, 51: 5.171391981999999, 52: 20.022103246999997, 54: 46.349340815, 55: 13.500575114999998, 56: 14.841820418, 57: 11.031620876999998, 58: 7.904561141000001, 72: 42.078629961999994, 73: 18.851075044999998, 74: 8.78110204, 77: 21.002903289000002, 91: 2.982234923000001, 106: 1.1339047060000003, 108: 2.0580698179999994}",46.349340815,16.123415797555555
23000,"['17_104_20000_F', '86_104_spath']","[('17', '104'), ('86', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",22655,148.65536084100032,1.091770887374878,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112, 86, 88]",29,"[(10, 17), (20, 17), (97, 17), (126, 17), (35, 32), (122, 32), (129, 32), (50, 33), (53, 33), (85, 33), (94, 33), (127, 33), (96, 34), (37, 36), (21, 52), (116, 52), (117, 52), (118, 52), (123, 52), (131, 52), (19, 54), (80, 55), (121, 55), (79, 57), (93, 57), (119, 58), (124, 58), (95, 73), (18, 74), (111, 74), (135, 74), (66, 77), (68, 77), (69, 77), (70, 77), (120, 77), (125, 77), (49, 78), (29, 89), (46, 89), (90, 89), (47, 106), (48, 106), (76, 108), (71, 109)]",281.986937864,14453.117862342,"{17: 10.572186656999998, 32: 27.343326121999997, 33: 34.127296297, 34: 4.500258832999999, 36: 8.953259127, 52: 61.25676771900001, 54: 2.0580698179999994, 55: 16.225723648999995, 57: 9.149890003000003, 58: 21.930360568000005, 73: 13.526002190999998, 74: 13.391123732, 77: 35.99057783200001, 78: 9.355238835, 89: 4.751912788, 106: 3.5983449969999994, 108: 2.2743637730000006, 109: 2.982234923000001}",61.25676771900001,15.665940992444446
24000,"['17_104_20000_F', '86_104_spath']","[('17', '104'), ('86', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",22655,148.65536084100032,0.8671078681945801,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112, 86, 88]",29,"[(10, 17), (20, 17), (97, 17), (126, 17), (35, 32), (122, 32), (129, 32), (50, 33), (53, 33), (85, 33), (94, 33), (127, 33), (96, 34), (37, 36), (21, 52), (116, 52), (117, 52), (118, 52), (123, 52), (131, 52), (19, 54), (80, 55), (121, 55), (79, 57), (93, 57), (119, 58), (124, 58), (95, 73), (18, 74), (111, 74), (135, 74), (66, 77), (68, 77), (69, 77), (70, 77), (120, 77), (125, 77), (49, 78), (29, 89), (46, 89), (90, 89), (47, 106), (48, 106), (76, 108), (71, 109)]",281.986937864,14453.117862342,"{17: 10.572186656999998, 32: 27.343326121999997, 33: 34.127296297, 34: 4.500258832999999, 36: 8.953259127, 52: 61.25676771900001, 54: 2.0580698179999994, 55: 16.225723648999995, 57: 9.149890003000003, 58: 21.930360568000005, 73: 13.526002190999998, 74: 13.391123732, 77: 35.99057783200001, 78: 9.355238835, 89: 4.751912788, 106: 3.5983449969999994, 108: 2.2743637730000006, 109: 2.982234923000001}",61.25676771900001,15.665940992444446
25000,"['17_104_20000_F', '86_104_spath']","[('17', '104'), ('86', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",22655,148.65536084100032,0.8877739906311035,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112, 86, 88]",29,"[(10, 17), (20, 17), (97, 17), (126, 17), (35, 32), (122, 32), (129, 32), (50, 33), (53, 33), (85, 33), (94, 33), (127, 33), (96, 34), (37, 36), (21, 52), (116, 52), (117, 52), (118, 52), (123, 52), (131, 52), (19, 54), (80, 55), (121, 55), (79, 57), (93, 57), (119, 58), (124, 58), (95, 73), (18, 74), (111, 74), (135, 74), (66, 77), (68, 77), (69, 77), (70, 77), (120, 77), (125, 77), (49, 78), (29, 89), (46, 89), (90, 89), (47, 106), (48, 106), (76, 108), (71, 109)]",281.986937864,14453.117862342,"{17: 10.572186656999998, 32: 27.343326121999997, 33: 34.127296297, 34: 4.500258832999999, 36: 8.953259127, 52: 61.25676771900001, 54: 2.0580698179999994, 55: 16.225723648999995, 57: 9.149890003000003, 58: 21.930360568000005, 73: 13.526002190999998, 74: 13.391123732, 77: 35.99057783200001, 78: 9.355238835, 89: 4.751912788, 106: 3.5983449969999994, 108: 2.2743637730000006, 109: 2.982234923000001}",61.25676771900001,15.665940992444446
26000,"['17_104_20000_F', '86_104_spath']","[('17', '104'), ('86', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",22655,148.65536084100032,1.3788208961486816,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112, 86, 88]",29,"[(10, 17), (20, 17), (97, 17), (126, 17), (35, 32), (122, 32), (129, 32), (50, 33), (53, 33), (85, 33), (94, 33), (127, 33), (96, 34), (37, 36), (21, 52), (116, 52), (117, 52), (118, 52), (123, 52), (131, 52), (19, 54), (80, 55), (121, 55), (79, 57), (93, 57), (119, 58), (124, 58), (95, 73), (18, 74), (111, 74), (135, 74), (66, 77), (68, 77), (69, 77), (70, 77), (120, 77), (125, 77), (49, 78), (29, 89), (46, 89), (90, 89), (47, 106), (48, 106), (76, 108), (71, 109)]",281.986937864,14453.117862342,"{17: 10.572186656999998, 32: 27.343326121999997, 33: 34.127296297, 34: 4.500258832999999, 36: 8.953259127, 52: 61.25676771900001, 54: 2.0580698179999994, 55: 16.225723648999995, 57: 9.149890003000003, 58: 21.930360568000005, 73: 13.526002190999998, 74: 13.391123732, 77: 35.99057783200001, 78: 9.355238835, 89: 4.751912788, 106: 3.5983449969999994, 108: 2.2743637730000006, 109: 2.982234923000001}",61.25676771900001,15.665940992444446
27000,"['17_104_20000_F', '86_104_spath']","[('17', '104'), ('86', '104')]","['17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",22655,148.65536084100032,1.4008491039276123,"[17, 32, 33, 34, 36, 51, 52, 54, 55, 56, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 108, 109, 110, 112, 86, 88]",29,"[(10, 17), (20, 17), (97, 17), (126, 17), (35, 32), (122, 32), (129, 32), (50, 33), (53, 33), (85, 33), (94, 33), (127, 33), (96, 34), (37, 36), (21, 52), (116, 52), (117, 52), (118, 52), (123, 52), (131, 52), (19, 54), (80, 55), (121, 55), (79, 57), (93, 57), (119, 58), (124, 58), (95, 73), (18, 74), (111, 74), (135, 74), (66, 77), (68, 77), (69, 77), (70, 77), (120, 77), (125, 77), (49, 78), (29, 89), (46, 89), (90, 89), (47, 106), (48, 106), (76, 108), (71, 109)]",281.986937864,14453.117862342,"{17: 10.572186656999998, 32: 27.343326121999997, 33: 34.127296297, 34: 4.500258832999999, 36: 8.953259127, 52: 61.25676771900001, 54: 2.0580698179999994, 55: 16.225723648999995, 57: 9.149890003000003, 58: 21.930360568000005, 73: 13.526002190999998, 74: 13.391123732, 77: 35.99057783200001, 78: 9.355238835, 89: 4.751912788, 106: 3.5983449969999994, 108: 2.2743637730000006, 109: 2.982234923000001}",61.25676771900001,15.665940992444446
28000,"['96_104_17500_F', '104_86_10000_F']","[('96', '104'), ('104', '86')]","['32', '33', '34', '36', '51', '52', '54', '55', '57', '58', '72', '73', '74', '77', '78', '79', '89', '91', '94', '96', '104', '105', '106', '109', '68', '71', '104', '105', '106', '108', '109', '110', '111', '112', '86', '89', '91', '92']",27468,154.33135522400045,1.2223799228668213,"[32, 33, 34, 36, 51, 52, 54, 55, 57, 58, 72, 73, 74, 77, 78, 79, 89, 91, 94, 96, 104, 105, 106, 109, 68, 71, 108, 110, 111, 112, 86, 92]",32,"[(10, 32), (50, 32), (20, 33), (70, 33), (76, 34), (126, 34), (127, 34), (123, 36), (29, 51), (49, 51), (88, 51), (47, 52), (97, 54), (117, 54), (124, 54), (135, 54), (48, 55), (116, 55), (118, 55), (131, 55), (46, 58), (37, 72), (53, 72), (80, 72), (85, 72), (21, 73), (35, 73), (95, 74), (129, 74), (120, 77), (121, 77), (122, 77), (19, 78), (119, 78), (18, 79), (56, 94), (90, 94), (125, 96), (66, 68), (17, 71), (69, 111), (93, 111)]",273.49427164400004,18660.175126813,"{32: 11.380204005999996, 33: 8.442599052999999, 34: 9.176107453, 36: 11.031620876999998, 51: 13.228867049000002, 52: 2.0580698179999994, 54: 30.243597040000004, 55: 30.652140948000007, 58: 1.8876563940000002, 72: 36.584302058999995, 73: 35.963992338, 74: 14.732004881999998, 77: 24.87680770900001, 78: 8.127409468, 79: 1.23222014, 94: 16.303200562, 96: 2.8839194810000013, 68: 6.59392216, 71: 4.148054264, 111: 3.9475759430000013}",36.584302058999995,13.674713582199999
29000,"['104_10_20000_F', '104_121_spath']","[('104', '10'), ('104', '121')]","['10', '21', '34', '35', '36', '51', '52', '53', '54', '55', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '109', '110', '116', '104', '105', '88', '89', '72', '73', '54', '55', '56', '121']",28457,154.7506338130001,1.2047109603881836,"[10, 21, 34, 35, 36, 51, 52, 53, 54, 55, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 109, 110, 116, 88, 56, 121]",29,"[(17, 10), (135, 21), (29, 34), (32, 34), (120, 34), (118, 35), (124, 35), (125, 35), (131, 35), (18, 36), (19, 36), (33, 36), (76, 36), (123, 36), (127, 36), (37, 51), (86, 51), (119, 51), (20, 52), (70, 52), (47, 53), (49, 53), (96, 53), (97, 53), (112, 53), (80, 77), (126, 77), (46, 91), (66, 91), (68, 91), (69, 91), (85, 91), (50, 92), (90, 109), (94, 109), (95, 109), (129, 116), (71, 88), (93, 88), (108, 88), (111, 88), (48, 56), (79, 121), (117, 121), (122, 121)]",269.18699164000003,14322.392378194998,"{10: 4.148054264, 21: 7.8019962120000015, 34: 28.526516657000002, 35: 38.28743696800001, 36: 30.650146363999998, 51: 20.923792234, 52: 8.442599052999999, 53: 29.04195550499999, 77: 15.878342441999996, 91: 14.429697341000002, 92: 6.962563703999997, 109: 23.360271829, 116: 1.206002691, 88: 18.684743733999994, 56: 1.540275179, 121: 19.302597463}",38.28743696800001,16.8241869775
30000,"['104_10_20000_F', '104_86_10000_F']","[('104', '10'), ('104', '86')]","['10', '21', '34', '35', '36', '51', '52', '53', '54', '55', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '109', '110', '116', '68', '71', '104', '105', '106', '108', '109', '110', '111', '112', '86', '89', '91', '92']",29966,168.2001501980004,0.9746139049530029,"[10, 21, 34, 35, 36, 51, 52, 53, 54, 55, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 109, 110, 116, 68, 71, 108, 111, 112, 86]",32,"[(17, 10), (29, 21), (124, 21), (48, 34), (18, 35), (76, 36), (94, 36), (50, 52), (56, 52), (66, 52), (20, 53), (70, 53), (97, 53), (117, 53), (131, 53), (33, 54), (118, 54), (123, 55), (129, 55), (47, 57), (126, 57), (32, 72), (69, 72), (119, 72), (85, 73), (19, 77), (37, 77), (49, 77), (88, 77), (122, 77), (80, 78), (90, 78), (96, 78), (125, 78), (127, 78), (120, 116), (121, 116), (135, 116), (46, 68), (93, 71), (95, 111), (79, 112)]",251.87743559999998,10643.394602688,"{10: 4.148054264, 21: 17.401296097000003, 34: 1.540275179, 35: 1.23222014, 36: 10.784652196000003, 52: 28.535705211, 53: 21.879042100999996, 54: 21.628102464, 55: 12.237623567999998, 57: 3.8474107749999997, 72: 19.244387004, 73: 1.5468295400000003, 77: 28.815140999000004, 78: 27.909563736999996, 116: 26.56358373700001, 68: 1.8876563940000002, 71: 1.1339047060000003, 111: 13.526002190999998, 112: 8.015985297000002}",28.815140999000004,13.256707136842106
31000,"['104_10_20000_F', '104_86_10000_F']","[('104', '10'), ('104', '86')]","['10', '21', '34', '35', '36', '51', '52', '53', '54', '55', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '109', '110', '116', '68', '71', '104', '105', '106', '108', '109', '110', '111', '112', '86', '89', '91', '92']",29966,168.2001501980004,0.8694610595703125,"[10, 21, 34, 35, 36, 51, 52, 53, 54, 55, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 109, 110, 116, 68, 71, 108, 111, 112, 86]",32,"[(17, 10), (29, 21), (124, 21), (48, 34), (18, 35), (76, 36), (94, 36), (50, 52), (56, 52), (66, 52), (20, 53), (70, 53), (97, 53), (117, 53), (131, 53), (33, 54), (118, 54), (123, 55), (129, 55), (47, 57), (126, 57), (32, 72), (69, 72), (119, 72), (85, 73), (19, 77), (37, 77), (49, 77), (88, 77), (122, 77), (80, 78), (90, 78), (96, 78), (125, 78), (127, 78), (120, 116), (121, 116), (135, 116), (46, 68), (93, 71), (95, 111), (79, 112)]",251.87743559999998,10643.394602688,"{10: 4.148054264, 21: 17.401296097000003, 34: 1.540275179, 35: 1.23222014, 36: 10.784652196000003, 52: 28.535705211, 53: 21.879042100999996, 54: 21.628102464, 55: 12.237623567999998, 57: 3.8474107749999997, 72: 19.244387004, 73: 1.5468295400000003, 77: 28.815140999000004, 78: 27.909563736999996, 116: 26.56358373700001, 68: 1.8876563940000002, 71: 1.1339047060000003, 111: 13.526002190999998, 112: 8.015985297000002}",28.815140999000004,13.256707136842106
32000,"['104_10_20000_F', '104_86_10000_F']","[('104', '10'), ('104', '86')]","['10', '21', '34', '35', '36', '51', '52', '53', '54', '55', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '109', '110', '116', '68', '71', '104', '105', '106', '108', '109', '110', '111', '112', '86', '89', '91', '92']",29966,168.2001501980004,1.2104129791259766,"[10, 21, 34, 35, 36, 51, 52, 53, 54, 55, 57, 58, 72, 73, 74, 77, 78, 89, 91, 92, 104, 105, 106, 109, 110, 116, 68, 71, 108, 111, 112, 86]",32,"[(17, 10), (29, 21), (124, 21), (48, 34), (18, 35), (76, 36), (94, 36), (50, 52), (56, 52), (66, 52), (20, 53), (70, 53), (97, 53), (117, 53), (131, 53), (33, 54), (118, 54), (123, 55), (129, 55), (47, 57), (126, 57), (32, 72), (69, 72), (119, 72), (85, 73), (19, 77), (37, 77), (49, 77), (88, 77), (122, 77), (80, 78), (90, 78), (96, 78), (125, 78), (127, 78), (120, 116), (121, 116), (135, 116), (46, 68), (93, 71), (95, 111), (79, 112)]",251.87743559999998,10643.394602688,"{10: 4.148054264, 21: 17.401296097000003, 34: 1.540275179, 35: 1.23222014, 36: 10.784652196000003, 52: 28.535705211, 53: 21.879042100999996, 54: 21.628102464, 55: 12.237623567999998, 57: 3.8474107749999997, 72: 19.244387004, 73: 1.5468295400000003, 77: 28.815140999000004, 78: 27.909563736999996, 116: 26.56358373700001, 68: 1.8876563940000002, 71: 1.1339047060000003, 111: 13.526002190999998, 112: 8.015985297000002}",28.815140999000004,13.256707136842106
33000,"['104_10_12500_F', '17_104_20000_F']","[('104', '10'), ('17', '104')]","['34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",32450,176.4798685350003,0.8943071365356445,"[34, 35, 36, 72, 73, 10, 106, 105, 109, 104, 116, 21, 52, 55, 54, 89, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112]",31,"[(18, 35), (20, 35), (53, 35), (71, 35), (48, 10), (66, 17), (68, 32), (90, 32), (29, 33), (37, 33), (19, 51), (69, 51), (79, 51), (94, 51), (96, 51), (97, 51), (117, 51), (118, 51), (119, 51), (120, 51), (121, 51), (122, 51), (123, 51), (124, 51), (127, 51), (46, 56), (126, 56), (125, 57), (135, 57), (70, 58), (131, 58), (76, 74), (95, 74), (111, 74), (80, 77), (129, 77), (93, 78), (85, 92), (86, 92), (88, 92), (47, 108), (49, 110), (50, 112)]",240.27048251600002,23979.903748852,"{35: 19.165684439999996, 10: 1.540275179, 17: 6.59392216, 32: 2.911599225, 33: 10.493534306, 51: 108.11667882600001, 56: 3.6769973510000007, 57: 10.685915693000002, 58: 12.342444721, 74: 20.157273343999996, 77: 15.295004175999996, 78: 1.1339047060000003, 92: 9.781376032, 108: 2.0580698179999994, 110: 9.355238835, 112: 6.962563703999997}",108.11667882600001,15.016905157250001
34000,"['104_10_12500_F', '17_104_20000_F']","[('104', '10'), ('17', '104')]","['34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",32450,176.4798685350003,0.8787901401519775,"[34, 35, 36, 72, 73, 10, 106, 105, 109, 104, 116, 21, 52, 55, 54, 89, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112]",31,"[(18, 35), (20, 35), (53, 35), (71, 35), (48, 10), (66, 17), (68, 32), (90, 32), (29, 33), (37, 33), (19, 51), (69, 51), (79, 51), (94, 51), (96, 51), (97, 51), (117, 51), (118, 51), (119, 51), (120, 51), (121, 51), (122, 51), (123, 51), (124, 51), (127, 51), (46, 56), (126, 56), (125, 57), (135, 57), (70, 58), (131, 58), (76, 74), (95, 74), (111, 74), (80, 77), (129, 77), (93, 78), (85, 92), (86, 92), (88, 92), (47, 108), (49, 110), (50, 112)]",240.27048251600002,23979.903748852,"{35: 19.165684439999996, 10: 1.540275179, 17: 6.59392216, 32: 2.911599225, 33: 10.493534306, 51: 108.11667882600001, 56: 3.6769973510000007, 57: 10.685915693000002, 58: 12.342444721, 74: 20.157273343999996, 77: 15.295004175999996, 78: 1.1339047060000003, 92: 9.781376032, 108: 2.0580698179999994, 110: 9.355238835, 112: 6.962563703999997}",108.11667882600001,15.016905157250001
35000,"['104_10_15000_F', '17_104_20000_F']","[('104', '10'), ('17', '104')]","['10', '21', '34', '35', '36', '52', '54', '55', '72', '73', '74', '89', '91', '92', '104', '105', '106', '109', '110', '116', '117', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112']",34914,180.42460811500027,1.400367021560669,"[10, 21, 34, 35, 36, 52, 54, 55, 72, 73, 74, 89, 91, 92, 104, 105, 106, 109, 110, 116, 117, 17, 32, 33, 51, 56, 57, 58, 77, 78, 108, 112]",32,"[(18, 10), (19, 10), (70, 21), (124, 21), (46, 35), (69, 35), (119, 35), (131, 116), (47, 117), (48, 117), (80, 117), (20, 17), (76, 32), (85, 32), (86, 32), (88, 32), (90, 32), (94, 33), (97, 33), (118, 33), (129, 51), (79, 56), (29, 57), (121, 57), (122, 57), (127, 57), (37, 58), (49, 58), (93, 58), (120, 58), (135, 58), (50, 77), (95, 77), (123, 77), (126, 77), (53, 78), (71, 78), (125, 78), (66, 108), (68, 108), (96, 108), (111, 108)]",235.09909053400003,10767.647895089,"{10: 3.2902899579999993, 21: 21.347602501000004, 35: 10.770667281000001, 116: 6.855863138, 117: 17.687346481999995, 17: 2.956017469999999, 32: 13.379721020000002, 33: 22.606109782000004, 51: 1.206002691, 56: 8.015985297000002, 57: 14.90462025, 58: 43.869264241, 77: 33.309527728999996, 78: 17.861366310999998, 108: 17.038706382999997}",43.869264241,15.673272702266667
36000,"['104_10_12500_F', '17_104_20000_F', '86_104_spath']","[('104', '10'), ('17', '104'), ('86', '104')]","['34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",35120,182.6203785530004,0.9840390682220459,"[34, 35, 36, 72, 73, 10, 106, 105, 109, 104, 116, 21, 52, 55, 54, 89, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112, 86, 88]",33,"[(18, 35), (47, 35), (118, 35), (127, 35), (131, 35), (135, 35), (19, 116), (37, 116), (120, 116), (122, 116), (20, 21), (29, 21), (126, 17), (93, 32), (90, 33), (96, 51), (97, 51), (69, 56), (79, 56), (119, 56), (123, 57), (46, 58), (117, 58), (121, 58), (129, 58), (71, 74), (76, 74), (95, 74), (111, 74), (124, 74), (125, 74), (68, 77), (50, 92), (48, 108), (49, 108), (70, 108), (53, 110), (80, 110), (85, 110), (94, 86), (66, 88)]",232.03593602399997,11854.532398176001,"{35: 35.747185462, 116: 33.75141449000001, 21: 4.496292648999999, 17: 1.7893409570000003, 32: 1.1339047060000003, 33: 1.3239812149999997, 51: 5.909446760999999, 56: 16.898996184000005, 57: 11.031620876999998, 58: 10.401773231, 74: 41.884448666000004, 77: 1.5876180100000001, 92: 6.962563703999997, 108: 16.382095597, 110: 27.631042931999996, 86: 8.510288423000002, 88: 6.59392216}",41.884448666000004,13.649172707294117
37000,"['104_10_12500_F', '17_104_20000_F', '86_104_spath']","[('104', '10'), ('17', '104'), ('86', '104')]","['34', '35', '36', '72', '73', '10', '106', '105', '109', '104', '116', '21', '52', '55', '54', '89', '91', '17', '32', '33', '34', '36', '51', '52', '54', '55', '56', '57', '58', '72', '73', '74', '77', '78', '89', '91', '92', '104', '105', '106', '108', '109', '110', '112', '86', '88', '105', '104']",35120,182.6203785530004,1.1124930381774902,"[34, 35, 36, 72, 73, 10, 106, 105, 109, 104, 116, 21, 52, 55, 54, 89, 91, 17, 32, 33, 51, 56, 57, 58, 74, 77, 78, 92, 108, 110, 112, 86, 88]",33,"[(18, 35), (47, 35), (118, 35), (127, 35), (131, 35), (135, 35), (19, 116), (37, 116), (120, 116), (122, 116), (20, 21), (29, 21), (126, 17), (93, 32), (90, 33), (96, 51), (97, 51), (69, 56), (79, 56), (119, 56), (123, 57), (46, 58), (117, 58), (121, 58), (129, 58), (71, 74), (76, 74), (95, 74), (111, 74), (124, 74), (125, 74), (68, 77), (50, 92), (48, 108), (49, 108), (70, 108), (53, 110), (80, 110), (85, 110), (94, 86), (66, 88)]",232.03593602399997,11854.532398176001,"{35: 35.747185462, 116: 33.75141449000001, 21: 4.496292648999999, 17: 1.7893409570000003, 32: 1.1339047060000003, 33: 1.3239812149999997, 51: 5.909446760999999, 56: 16.898996184000005, 57: 11.031620876999998, 58: 10.401773231, 74: 41.884448666000004, 77: 1.5876180100000001, 92: 6.962563703999997, 108: 16.382095597, 110: 27.631042931999996, 86: 8.510288423000002, 88: 6.59392216}",41.884448666000004,13.649172707294117
